id,name,address,latitude,longitude,operator,hours_json,amenities,avg_rating,visit_count
653,Mill Basin Marina,Park | POINT (-73.901723 40.612465),40.612465,-73.901723,NYC Parks Concessionaire,"{""mon"": ""09:00-17:00"", ""tue"": ""09:00-17:00"", ""wed"": ""09:00-17:00"", ""thu"": ""09:00-17:00"", ""fri"": ""09:00-17:00"", ""sat"": ""09:00-17:00"", ""sun"": ""09:00-17:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms""}",0,0
654,"Jackson Heights Library, QPL",Library | POINT (-73.885071 40.750204),40.750204,-73.885071,QPL,"{""mon"": ""10:00-18:00"", ""tue"": ""13:00-18:00"", ""wed"": ""10:00-18:00"", ""thu"": ""12:00-20:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Both Single-Stall All Gender and Multi-Stall W/M"",""Yes, a key is needed to enter"",""Changing Stations, in single-stall all gender restroom only""}",0,0
655,Owl's Head Park,Park | POINT (-74.032 40.6393),40.639300,-74.032000,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
656,Sperandeo Brothers Playground,Park | POINT (-73.8843 40.67763),40.677630,-73.884300,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
657,Abigail Playground,Park | POINT (-73.9048 40.81732),40.817320,-73.904800,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
658,Corlears Hook Park,Park | POINT (-73.9798 40.71175),40.711750,-73.979800,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
659,Highland Park Zone 2,Park | POINT (-73.8929 40.68316),40.683160,-73.892900,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms""}",0,0
660,"Sheepshead Bay Library, BPL",Library | POINT (-73.955375 40.587022),40.587022,-73.955375,BPL,"{""mon"": ""10:00-18:00"", ""tue"": ""13:00-20:00"", ""wed"": ""10:00-18:00"", ""thu"": ""10:00-20:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Partially Accessible"",""Multi-Stall W/M Restrooms""}",0,0
661,Raymond O'Connor Park,Park | POINT (-73.779 40.77101),40.771010,-73.779000,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M""}",0,0
662,Captain Tilly Park,Park | POINT (-73.7982 40.71144),40.711440,-73.798200,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms""}",0,0
663,Dutch Kills Playground,Park | POINT (-73.9335 40.75774),40.757740,-73.933500,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations""}",0,0
664,"Baisley Park Library, QPL",Library | POINT (-73.79168 40.68032),40.680320,-73.791680,QPL,"{""mon"": ""10:00-18:00"", ""tue"": ""13:00-18:00"", ""wed"": ""10:00-18:00"", ""thu"": ""12:00-20:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Single-Stall All Gender Restroom(s)"",""Yes, a key is needed to enter"",""Changing Stations""}",0,0
665,Canarsie Park Zone 1,Park | POINT (-73.896 40.62897),40.628970,-73.896000,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
666,Langston Hughes Playground,Park | POINT (-73.9464 40.81221),40.812210,-73.946400,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations""}",0,0
667,"Middle Village Library, QPL",Library | POINT (-73.880861 40.712942),40.712942,-73.880861,QPL,"{""mon"": ""10:00-18:00"", ""tue"": ""13:00-18:00"", ""wed"": ""10:00-18:00"", ""thu"": ""12:00-20:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Single-Stall All Gender Restroom(s)"",""Yes, a key is needed to enter"",""Changing Stations""}",0,0
668,Mill Pond Indoor Tennis,Park | POINT (-73.931564 40.824175),40.824175,-73.931564,NYC Parks Concessionaire,"{""mon"": ""Park Hours"", ""tue"": ""Park Hours"", ""wed"": ""Park Hours"", ""thu"": ""Park Hours"", ""fri"": ""Park Hours"", ""sat"": ""Park Hours"", ""sun"": ""Park Hours""}",{},0,0
669,"Washington Heights Library, NYPL",Library | POINT (-73.939712 40.834557),40.834557,-73.939712,NYPL,"{""mon"": ""10:00-19:00"", ""tue"": ""22:00-19:00"", ""wed"": ""10:00-19:00"", ""thu"": ""22:00-19:00"", ""fri"": ""10:00-17:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Single-Stall All Gender Restroom(s)"",""Changing Stations""}",0,0
670,E.M.T. Christopher J. Prescott Playground,Park | POINT (-74.1858 40.52249),40.522490,-74.185800,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
671,Canarsie Park Zone 2,Park | POINT (-73.900317 40.626151),40.626151,-73.900317,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}",{},0,0
672,Rockaway Community Playground,Park | POINT (-73.7848 40.5983),40.598300,-73.784800,NYC Parks,"{""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed"", ""sun"": ""Closed""}","{""Status: Not Operational""}",0,0
673,Surf Playground,Park | POINT (-73.9927 40.57367),40.573670,-73.992700,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
674,"City Island Library, NYPL",Library | POINT (-73.786368 40.8477),40.847700,-73.786368,NYPL,"{""mon"": ""11:00-19:00"", ""tue"": ""11:00-18:00"", ""wed"": ""11:00-18:00"", ""thu"": ""11:00-19:00"", ""fri"": ""10:00-17:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Single-Stall All Gender Restroom(s)"",""Changing Stations""}",0,0
675,Tavern On The Green,Park | POINT (-73.977781 40.772206),40.772206,-73.977781,NYC Parks Concessionaire,"{""mon"": ""06:00-01:00"", ""tue"": ""06:00-01:00"", ""wed"": ""06:00-01:00"", ""thu"": ""06:00-01:00"", ""fri"": ""06:00-01:00"", ""sat"": ""06:00-01:00"", ""sun"": ""06:00-01:00""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations, in single-stall all gender restroom only""}",0,0
676,Dry Harbor Playground,Park | POINT (-73.8681 40.70232),40.702320,-73.868100,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
677,"Baychester Library, NYPL",Library | POINT (-73.829317 40.870762),40.870762,-73.829317,NYPL,"{""mon"": ""10:00-19:00"", ""tue"": ""22:00-19:00"", ""wed"": ""10:00-19:00"", ""thu"": ""22:00-19:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Single-Stall All Gender Restroom(s)""}",0,0
678,61 West 62nd Street POPS,Privately Owned Public Space | POINT (-73.982838 40.771123),40.771123,-73.982838,Lincoln Center for the Performing Arts,"{""mon"": ""to"", ""tue"": """", ""wed"": """", ""thu"": """", ""fri"": ""08:00-22:00"", ""sat"": ""&"", ""sun"": ""09:00-22:00""}","{""Fully Accessible"",""Single-Stall All Gender Restroom(s)"",""Located within the David Rubenstein Atrium at Lincoln Center."",""Changing Stations""}",0,0
679,"Hillcrest Library, QPL",Library | POINT (-73.781921 40.729263),40.729263,-73.781921,QPL,"{""mon"": ""10:00-18:00"", ""tue"": ""13:00-18:00"", ""wed"": ""10:00-18:00"", ""thu"": ""12:00-20:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Single-Stall All Gender Restroom(s)"",""Only one restroom is partially ADA compliant.  One rest room requires a key another does not."",""Changing Stations, in single-stall all gender restroom only""}",0,0
680,Pierrepont Playground,Park | POINT (-73.9976 40.69635),40.696350,-73.997600,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
681,Conference House Park Zone 2,Park | POINT (-74.2517 40.50228),40.502280,-74.251700,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Changing Stations""}",0,0
682,"Martin Luther King, Jr. Playground",Park | POINT (-73.950318 40.800334),40.800334,-73.950318,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations""}",0,0
683,"Seaside Library, QPL",Library | POINT (-73.837748 40.579413),40.579413,-73.837748,QPL,"{""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed"", ""sun"": ""Closed""}","{""Fully Accessible"",""Single-Stall All Gender Restroom(s)"",""Yes, a key is needed to enter"",""Status: Closed for Construction"",""Changing Stations""}",0,0
684,Bryant Park,Park | POINT (-73.9827 40.75404),40.754040,-73.982700,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Changing Stations""}",0,0
685,Dyker Playground,Park | POINT (-74.0132 40.61308),40.613080,-74.013200,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
686,Playground Seventy Five,Park | POINT (-73.8084 40.72638),40.726380,-73.808400,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
687,"Melrose Library, NYPL",Library | POINT (-73.917585 40.826593),40.826593,-73.917585,NYPL,"{""mon"": ""10:00-19:00"", ""tue"": ""10:00-19:00"", ""wed"": ""10:00-19:00"", ""thu"": ""10:00-19:00"", ""fri"": ""10:00-17:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations""}",0,0
688,Green Central Knoll,Park | POINT (-73.9335 40.70212),40.702120,-73.933500,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
689,Susan Smith McKinney Steward Park,Park | POINT (-73.9855 40.70077),40.700770,-73.985500,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
690,Waring Playground,Park | POINT (-73.8712 40.86062),40.860620,-73.871200,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
691,Oracle Playground,Park | POINT (-73.9716 40.69379),40.693790,-73.971600,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations, in women's restroom only""}",0,0
692,"Woodstock Library, NYPL",Library | POINT (-73.904649 40.820627),40.820627,-73.904649,NYPL,"{""mon"": ""10:00-18:00"", ""tue"": ""22:00-18:00"", ""wed"": ""10:00-18:00"", ""thu"": ""22:00-18:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations, in single-stall all gender restroom only""}",0,0
693,Francis Lewis Park,Park | POINT (-73.8257 40.79627),40.796270,-73.825700,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
694,Astoria Park Zone 1,Park | POINT (-73.9252 40.77593),40.775930,-73.925200,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations""}",0,0
695,Bella Abzug Park,Park | POINT (-73.9997 40.75632),40.756320,-73.999700,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Changing Stations""}",0,0
696,Fox Playground,Park | POINT (-73.9239 40.63269),40.632690,-73.923900,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
697,Parkside Playground,Park | POINT (-73.868 40.86844),40.868440,-73.868000,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
698,Ocean Hill Playground,Park | POINT (-73.912 40.67457),40.674570,-73.912000,NYC Parks,"{""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed"", ""sun"": ""Closed""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Status: Not Operational""}",0,0
699,"Kings Bay Library, BPL",Library | POINT (-73.941126 40.59487),40.594870,-73.941126,BPL,"{""mon"": ""10:00-18:00"", ""tue"": ""13:00-20:00"", ""wed"": ""10:00-18:00"", ""thu"": ""10:00-20:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
700,Shore Road Park Zone 2,Park | POINT (-74.0387 40.63208),40.632080,-74.038700,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
701,St. James Park,Park | POINT (-73.8985 40.86544),40.865440,-73.898500,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations, in women's restroom only""}",0,0
702,Marlboro Playground,Park | POINT (-73.9811 40.59136),40.591360,-73.981100,NYC Parks,"{""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed"", ""sun"": ""Closed""}","{""Multi-Stall W/M Restrooms"",""Status: Not Operational""}",0,0
703,L/CPL Thomas P. Noonan Jr. Playground,Park | POINT (-73.9224 40.74108),40.741080,-73.922400,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations, in women's restroom only""}",0,0
704,Chelsea Piers at Pier 61,Park | POINT (-74.008764 40.748592),40.748592,-74.008764,Hudson River Park,"{""mon"": ""10:00-20:00"", ""tue"": ""10:00-20:00"", ""wed"": ""10:00-20:00"", ""thu"": ""10:00-20:00"", ""fri"": ""10:00-20:00"", ""sat"": ""10:00-20:00"", ""sun"": ""10:00-20:00""}","{""Fully Accessible""}",0,0
705,Heckscher Playground,Park | POINT (-73.9771 40.76837),40.768370,-73.977100,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Changing Stations, in men's restroom only""}",0,0
706,Springfield Park North,Park | POINT (-73.7595 40.66382),40.663820,-73.759500,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations""}",0,0
707,Bowne Playground,Park | POINT (-73.8247 40.758),40.758000,-73.824700,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
708,Holy Cow Playground,Park | POINT (-73.7764 40.74137),40.741370,-73.776400,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
709,"Bayside Library, QPL",Library | POINT (-73.768363 40.760134),40.760134,-73.768363,QPL,"{""mon"": ""10:00-18:00"", ""tue"": ""13:00-18:00"", ""wed"": ""10:00-18:00"", ""thu"": ""12:00-20:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Single-Stall All Gender Restroom(s)"",""Yes, a key is needed to enter"",""Changing Stations""}",0,0
710,Van Cortlandt Park Stables,Park | POINT (-73.894743 40.901041),40.901041,-73.894743,NYC Parks Concessionaire,"{""mon"": ""11:00-19:00"", ""tue"": ""11:00-19:00"", ""wed"": ""11:00-19:00"", ""thu"": ""11:00-19:00"", ""fri"": ""11:00-19:00"", ""sat"": ""11:00-19:00"", ""sun"": ""11:00-19:00""}","{""Partially Accessible"",""Multi-Stall W/M Restrooms""}",0,0
711,P.S. 155 Playground,Park | POINT (-73.9353 40.79754),40.797540,-73.935300,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations""}",0,0
712,De Hostos Playground,Park | POINT (-73.9495 40.70254),40.702540,-73.949500,NYC Parks,"{""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed"", ""sun"": ""Closed""}","{""Status: Not Operational""}",0,0
713,Locust Manor Playground,Park | POINT (-73.7562 40.68593),40.685930,-73.756200,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations, in women's restroom only""}",0,0
